uid,label,disaster_type,pre_image,post_image,xmin,ymin,xmax,ymax,area
2c1cadf2-0da2-4840-90fb-2a3fee581322,no-damage,flooding,midwest-flooding_00000175_pre_disaster.png,midwest-flooding_00000175_post_disaster.png,687,298,724,342,1628
8197e5f2-b958-4d3d-8b3a-73e211ad61b4,no-damage,earthquake,mexico-earthquake_00000089_pre_disaster.png,mexico-earthquake_00000089_post_disaster.png,864,821,937,892,5183
b7d33a13-a151-41bb-b055-39f6479bd829,no-damage,earthquake,mexico-earthquake_00000154_pre_disaster.png,mexico-earthquake_00000154_post_disaster.png,948,213,974,257,1144
fd83c1f5-98a3-4936-a8b8-9f72f2901c22,no-damage,wind,hurricane-michael_00000435_pre_disaster.png,hurricane-michael_00000435_post_disaster.png,636,232,714,317,6630
61721dd8-d820-41b6-a779-ee95ba0266fb,no-damage,wind,hurricane-michael_00000077_pre_disaster.png,hurricane-michael_00000077_post_disaster.png,102,468,149,511,2021
cd594c12-74bf-4bc4-8896-f91b0f2b3f11,no-damage,earthquake,mexico-earthquake_00000143_pre_disaster.png,mexico-earthquake_00000143_post_disaster.png,609,289,658,334,2205
9db27b27-c458-466e-8c9e-91624feee24e,no-damage,wind,hurricane-michael_00000521_pre_disaster.png,hurricane-michael_00000521_post_disaster.png,903,52,932,95,1247
32833ab5-d2f8-4910-8214-21d17e6e09e2,no-damage,tsunami,palu-tsunami_00000189_pre_disaster.png,palu-tsunami_00000189_post_disaster.png,47,542,121,604,4588
6ef66ee2-b869-4524-b293-07e1ec59f635,no-damage,tsunami,palu-tsunami_00000024_pre_disaster.png,palu-tsunami_00000024_post_disaster.png,368,616,423,651,1925
260d12b4-4596-4274-b7cb-6ba235397bee,no-damage,earthquake,mexico-earthquake_00000143_pre_disaster.png,mexico-earthquake_00000143_post_disaster.png,129,991,178,1022,1519
fbbea28c-8d27-4124-9e76-12d6a52dd1b2,no-damage,fire,santa-rosa-wildfire_00000173_pre_disaster.png,santa-rosa-wildfire_00000173_post_disaster.png,610,352,702,384,2944
68b3dba0-a60d-4a4f-8eb5-a9c500b25820,no-damage,fire,santa-rosa-wildfire_00000180_pre_disaster.png,santa-rosa-wildfire_00000180_post_disaster.png,886,911,916,957,1380
88cbee66-f294-40dd-9066-f26e1ce91a96,no-damage,earthquake,mexico-earthquake_00000120_pre_disaster.png,mexico-earthquake_00000120_post_disaster.png,880,74,909,111,1073
f336b37b-97ce-4115-8eab-25abfd2fdaed,no-damage,tsunami,palu-tsunami_00000137_pre_disaster.png,palu-tsunami_00000137_post_disaster.png,655,607,683,644,1036
1c9ed755-74ba-4fc7-a30a-7f0eb030efb4,no-damage,earthquake,mexico-earthquake_00000030_pre_disaster.png,mexico-earthquake_00000030_post_disaster.png,585,935,639,992,3078
0240dee7-3c32-463f-bd80-202fc2f8d32d,no-damage,earthquake,mexico-earthquake_00000057_pre_disaster.png,mexico-earthquake_00000057_post_disaster.png,518,266,598,316,4000
344359d4-efec-4614-9f77-c3ec64fa6e3e,no-damage,flooding,midwest-flooding_00000039_pre_disaster.png,midwest-flooding_00000039_post_disaster.png,30,974,66,1014,1440
0479f8ee-2ccc-41f8-9a85-0ced0ac25a8d,no-damage,earthquake,mexico-earthquake_00000052_pre_disaster.png,mexico-earthquake_00000052_post_disaster.png,730,703,770,741,1520
1c77f8f3-6efe-4519-93b4-0210b0623ec1,no-damage,tsunami,palu-tsunami_00000115_pre_disaster.png,palu-tsunami_00000115_post_disaster.png,542,372,592,417,2250
9662a5a3-d86b-4a22-8dc7-6fe31585b078,no-damage,earthquake,mexico-earthquake_00000092_pre_disaster.png,mexico-earthquake_00000092_post_disaster.png,293,473,325,509,1152
941bc104-f64e-44dc-b923-46e7bd6c00e9,no-damage,flooding,hurricane-harvey_00000384_pre_disaster.png,hurricane-harvey_00000384_post_disaster.png,683,82,711,124,1176
98edd836-1308-4665-a1ae-6a951365596c,no-damage,fire,santa-rosa-wildfire_00000166_pre_disaster.png,santa-rosa-wildfire_00000166_post_disaster.png,388,441,437,491,2450
fcd99716-410e-4fab-a28a-b567e8687785,no-damage,tsunami,palu-tsunami_00000006_pre_disaster.png,palu-tsunami_00000006_post_disaster.png,424,497,458,532,1190
2bec5ad2-94fa-431b-a6e0-ec9f4be25352,no-damage,flooding,hurricane-harvey_00000436_pre_disaster.png,hurricane-harvey_00000436_post_disaster.png,147,328,194,381,2491
ce5cd241-dca0-4762-b22c-ed1550ae846a,no-damage,earthquake,mexico-earthquake_00000143_pre_disaster.png,mexico-earthquake_00000143_post_disaster.png,863,656,900,687,1147
ae20283f-fd4b-4e8f-985b-5b2ec5634d65,no-damage,wind,hurricane-michael_00000102_pre_disaster.png,hurricane-michael_00000102_post_disaster.png,599,936,717,1022,10148
5eb2774d-e7d2-410f-bf20-70fed03a53a2,no-damage,earthquake,mexico-earthquake_00000043_pre_disaster.png,mexico-earthquake_00000043_post_disaster.png,523,768,561,799,1178
318a0d66-8980-41ca-9050-1a67aa5cdd65,no-damage,wind,hurricane-michael_00000528_pre_disaster.png,hurricane-michael_00000528_post_disaster.png,377,86,440,143,3591
16477777-48bd-40b3-95be-3ad5b38e5992,no-damage,wind,hurricane-michael_00000056_pre_disaster.png,hurricane-michael_00000056_post_disaster.png,872,433,936,500,4288
9871339c-9597-4148-a2bc-0fbdd20aefd3,no-damage,earthquake,mexico-earthquake_00000126_pre_disaster.png,mexico-earthquake_00000126_post_disaster.png,150,893,242,1011,10856
c21ae76e-4a9d-499a-bb40-c4ca3e626b32,no-damage,tsunami,palu-tsunami_00000086_pre_disaster.png,palu-tsunami_00000086_post_disaster.png,665,450,689,494,1056
d7764a87-0cad-4bb8-a3c9-e48a3b1ff431,no-damage,fire,socal-fire_00000966_pre_disaster.png,socal-fire_00000966_post_disaster.png,754,98,811,171,4161
9513cf7e-0c8e-4895-b40f-748301669df3,no-damage,earthquake,mexico-earthquake_00000102_pre_disaster.png,mexico-earthquake_00000102_post_disaster.png,781,85,862,168,6723
1ac9b9c8-a21d-484c-b501-91d601f7baca,no-damage,wind,hurricane-michael_00000154_pre_disaster.png,hurricane-michael_00000154_post_disaster.png,0,696,62,733,2294
6203239d-4ff8-46d1-917b-755c12426e56,no-damage,tsunami,palu-tsunami_00000087_pre_disaster.png,palu-tsunami_00000087_post_disaster.png,120,699,176,752,2968
be62e2a7-e739-42a1-bd01-926eac38e6a5,no-damage,tsunami,palu-tsunami_00000088_pre_disaster.png,palu-tsunami_00000088_post_disaster.png,442,804,478,834,1080
eb41a013-400a-4e9b-8c94-26ca406f2a5c,no-damage,tsunami,palu-tsunami_00000140_pre_disaster.png,palu-tsunami_00000140_post_disaster.png,779,911,823,953,1848
fdd30893-56db-4274-a1dd-a276a15a809e,no-damage,earthquake,mexico-earthquake_00000067_pre_disaster.png,mexico-earthquake_00000067_post_disaster.png,425,403,479,457,2916
fec1698c-e9bf-424d-a0b7-8b529eade72b,no-damage,fire,socal-fire_00000864_pre_disaster.png,socal-fire_00000864_post_disaster.png,7,123,49,225,4284
20f23c43-355c-4f36-8695-78c9261c8219,no-damage,earthquake,mexico-earthquake_00000052_pre_disaster.png,mexico-earthquake_00000052_post_disaster.png,871,674,910,712,1482
8d976cca-a397-4af1-be37-ff7bdb60d475,no-damage,fire,santa-rosa-wildfire_00000371_pre_disaster.png,santa-rosa-wildfire_00000371_post_disaster.png,301,661,352,695,1734
d8942fbe-bea6-4c36-b974-65c610d445d0,no-damage,flooding,hurricane-florence_00000036_pre_disaster.png,hurricane-florence_00000036_post_disaster.png,612,626,650,655,1102
1a9dad3c-437c-48d6-bb9f-f637c66ab282,no-damage,fire,santa-rosa-wildfire_00000374_pre_disaster.png,santa-rosa-wildfire_00000374_post_disaster.png,827,234,892,279,2925
27c815f5-28c5-404c-a022-6a83edd4dea6,no-damage,tsunami,palu-tsunami_00000140_pre_disaster.png,palu-tsunami_00000140_post_disaster.png,584,105,632,131,1248
9b945064-948d-4d6b-82a8-47bca821f5d9,no-damage,earthquake,mexico-earthquake_00000118_pre_disaster.png,mexico-earthquake_00000118_post_disaster.png,397,551,453,629,4368
acfe3f6a-e855-4460-8482-6c3ec64447e8,no-damage,fire,socal-fire_00000530_pre_disaster.png,socal-fire_00000530_post_disaster.png,863,310,914,360,2550
a1e94dc9-31a9-47b4-9fa4-0472cd1cdbed,no-damage,earthquake,mexico-earthquake_00000127_pre_disaster.png,mexico-earthquake_00000127_post_disaster.png,412,48,524,151,11536
6dda98e4-7577-4f64-be1e-e0d77f1c760a,no-damage,fire,santa-rosa-wildfire_00000169_pre_disaster.png,santa-rosa-wildfire_00000169_post_disaster.png,191,792,233,827,1470
019165d1-81ed-4e0f-a69a-880c56ffba58,no-damage,flooding,hurricane-florence_00000408_pre_disaster.png,hurricane-florence_00000408_post_disaster.png,36,891,71,922,1085
eaa0d72f-4b03-4b1d-9d11-58e61540a511,no-damage,flooding,midwest-flooding_00000067_pre_disaster.png,midwest-flooding_00000067_post_disaster.png,123,606,186,637,1953
0eb435af-bc0a-4eb0-9eac-e79723fafcfe,no-damage,fire,socal-fire_00000507_pre_disaster.png,socal-fire_00000507_post_disaster.png,326,154,363,208,1998
2b96504c-811f-491b-9f5c-2fd9431e74d0,no-damage,wind,hurricane-michael_00000467_pre_disaster.png,hurricane-michael_00000467_post_disaster.png,26,355,88,424,4278
ec4e7f27-21a0-4341-912c-3c5a1888a739,no-damage,fire,socal-fire_00000960_pre_disaster.png,socal-fire_00000960_post_disaster.png,600,873,652,917,2288
61d49ae1-26b0-47a6-8ec9-615f67316573,no-damage,tsunami,palu-tsunami_00000140_pre_disaster.png,palu-tsunami_00000140_post_disaster.png,549,681,600,709,1428
f512ca4d-7593-4167-830c-b57749599e9a,no-damage,fire,santa-rosa-wildfire_00000231_pre_disaster.png,santa-rosa-wildfire_00000231_post_disaster.png,367,883,414,955,3384
daf1578d-edd2-4cd1-b134-cee603005606,no-damage,fire,socal-fire_00000598_pre_disaster.png,socal-fire_00000598_post_disaster.png,791,694,843,738,2288
52a9b786-0e0a-40a6-8860-bd3bb71a2381,no-damage,earthquake,mexico-earthquake_00000083_pre_disaster.png,mexico-earthquake_00000083_post_disaster.png,906,276,942,311,1260
f5c0c40f-e006-40a8-957e-d7bfab6682c0,no-damage,wind,hurricane-michael_00000192_pre_disaster.png,hurricane-michael_00000192_post_disaster.png,846,1,900,42,2214
94e7b135-435d-4c89-8bc8-f492ee876a76,no-damage,fire,santa-rosa-wildfire_00000149_pre_disaster.png,santa-rosa-wildfire_00000149_post_disaster.png,408,907,453,947,1800
ecd1b4aa-93ff-49a9-ad6c-5980f2d322dc,no-damage,fire,santa-rosa-wildfire_00000110_pre_disaster.png,santa-rosa-wildfire_00000110_post_disaster.png,843,847,883,893,1840
2d1e3998-a95d-4999-9e9f-a2949360dd64,no-damage,flooding,hurricane-harvey_00000425_pre_disaster.png,hurricane-harvey_00000425_post_disaster.png,607,265,633,316,1326
de39e949-cf31-4e8f-89bd-e3ff55858815,no-damage,flooding,hurricane-harvey_00000422_pre_disaster.png,hurricane-harvey_00000422_post_disaster.png,861,813,900,849,1404
c15c747e-6ddf-42d2-b255-f245477e67a5,no-damage,wind,hurricane-michael_00000419_pre_disaster.png,hurricane-michael_00000419_post_disaster.png,729,62,761,119,1824
5c9af99f-43d7-4de4-9820-c98e61144256,no-damage,fire,santa-rosa-wildfire_00000163_pre_disaster.png,santa-rosa-wildfire_00000163_post_disaster.png,880,0,931,24,1224
76439fd0-57d6-4157-ae89-2afd96f628d2,no-damage,fire,socal-fire_00000608_pre_disaster.png,socal-fire_00000608_post_disaster.png,443,429,501,473,2552
b93a783a-6fb2-4d48-b9b4-7f0e71549150,no-damage,flooding,hurricane-harvey_00000442_pre_disaster.png,hurricane-harvey_00000442_post_disaster.png,418,120,463,159,1755
76a47121-e487-4345-b3e5-259dcdca9101,no-damage,earthquake,mexico-earthquake_00000053_pre_disaster.png,mexico-earthquake_00000053_post_disaster.png,200,59,262,110,3162
275a3bea-b98b-48a1-9ac8-d6c590d8b00b,no-damage,earthquake,mexico-earthquake_00000125_pre_disaster.png,mexico-earthquake_00000125_post_disaster.png,751,949,818,1002,3551
19ad76d3-ec39-4148-84f3-793da35db371,no-damage,wind,hurricane-michael_00000290_pre_disaster.png,hurricane-michael_00000290_post_disaster.png,435,11,493,39,1624
556ab866-7bde-4dab-8a69-2cb01e55d4f2,no-damage,flooding,hurricane-harvey_00000237_pre_disaster.png,hurricane-harvey_00000237_post_disaster.png,555,76,608,111,1855
6700840b-b9bb-42f9-b315-937a4d048003,no-damage,earthquake,mexico-earthquake_00000001_pre_disaster.png,mexico-earthquake_00000001_post_disaster.png,354,697,389,736,1365
57f30c1d-3866-4afc-9b1c-caec8457c8f0,no-damage,fire,santa-rosa-wildfire_00000189_pre_disaster.png,santa-rosa-wildfire_00000189_post_disaster.png,614,632,669,694,3410
3c4fd4e7-f92d-4b7c-9f88-7ed71e7d8fbf,no-damage,fire,santa-rosa-wildfire_00000244_pre_disaster.png,santa-rosa-wildfire_00000244_post_disaster.png,915,69,946,120,1581
2a83f337-58b2-44a2-9781-d6eba2748bc8,no-damage,earthquake,mexico-earthquake_00000035_pre_disaster.png,mexico-earthquake_00000035_post_disaster.png,32,227,79,273,2162
39c438f2-f2a4-4eff-8620-7a9d32031d53,no-damage,fire,socal-fire_00000880_pre_disaster.png,socal-fire_00000880_post_disaster.png,758,710,794,761,1836
8c1c0532-66ae-4f13-acec-cf8e96816cd6,no-damage,wind,hurricane-michael_00000119_pre_disaster.png,hurricane-michael_00000119_post_disaster.png,740,925,804,974,3136
1b0a3383-d34c-44aa-a611-d0e2c3b51d3d,no-damage,earthquake,mexico-earthquake_00000017_pre_disaster.png,mexico-earthquake_00000017_post_disaster.png,212,980,289,1022,3234
281633a4-cf86-47d8-9ba3-031689f9cbce,no-damage,flooding,hurricane-florence_00000229_pre_disaster.png,hurricane-florence_00000229_post_disaster.png,939,947,987,987,1920
997dbd9c-e06c-40d0-8732-995d37dcf103,no-damage,flooding,midwest-flooding_00000067_pre_disaster.png,midwest-flooding_00000067_post_disaster.png,933,864,1022,911,4183
6372c4a0-e04f-46d5-9358-7288f40ea588,no-damage,fire,santa-rosa-wildfire_00000210_pre_disaster.png,santa-rosa-wildfire_00000210_post_disaster.png,42,30,70,67,1036
5e4f69c8-7537-4bae-9a63-c6f59520eb9c,no-damage,fire,santa-rosa-wildfire_00000309_pre_disaster.png,santa-rosa-wildfire_00000309_post_disaster.png,867,241,899,292,1632
2854838a-7f38-48eb-8f19-f9353bc62a37,no-damage,earthquake,mexico-earthquake_00000100_pre_disaster.png,mexico-earthquake_00000100_post_disaster.png,860,770,918,826,3248
8ec21432-874b-478a-9256-b34c5339845d,no-damage,wind,hurricane-michael_00000040_pre_disaster.png,hurricane-michael_00000040_post_disaster.png,731,250,823,336,7912
98f3a780-adce-4a27-a968-9c6a7449bc64,no-damage,flooding,hurricane-harvey_00000204_pre_disaster.png,hurricane-harvey_00000204_post_disaster.png,506,754,539,788,1122
379f5b2e-d60a-40de-ac33-9fcfa43bb275,no-damage,wind,hurricane-matthew_00000030_pre_disaster.png,hurricane-matthew_00000030_post_disaster.png,698,555,761,618,3969
440a1bfb-43ce-4d20-9622-fac8d50c8838,no-damage,tsunami,palu-tsunami_00000019_pre_disaster.png,palu-tsunami_00000019_post_disaster.png,502,3,537,40,1295
f36d0622-4fcc-4c54-9618-5256dd8f80d7,no-damage,fire,socal-fire_00001366_pre_disaster.png,socal-fire_00001366_post_disaster.png,799,432,853,485,2862
7c97251d-376d-42a5-806b-fbe3d44b733c,no-damage,flooding,hurricane-harvey_00000494_pre_disaster.png,hurricane-harvey_00000494_post_disaster.png,291,29,412,164,16335
fcde465c-0d78-43cb-871f-1daaf604127d,no-damage,earthquake,mexico-earthquake_00000083_pre_disaster.png,mexico-earthquake_00000083_post_disaster.png,889,57,947,107,2900
a14cf950-7957-48b5-adaa-e09f53c8aa7a,no-damage,flooding,midwest-flooding_00000411_pre_disaster.png,midwest-flooding_00000411_post_disaster.png,877,231,921,267,1584
6db04a05-a401-4edb-863d-05322849016f,no-damage,earthquake,mexico-earthquake_00000181_pre_disaster.png,mexico-earthquake_00000181_post_disaster.png,867,658,908,699,1681
29d34817-2296-4c8e-a798-8357646c7535,no-damage,flooding,hurricane-harvey_00000001_pre_disaster.png,hurricane-harvey_00000001_post_disaster.png,0,546,87,633,7569
5b50a7e7-ee2e-47d1-8e16-275c741a160a,no-damage,earthquake,mexico-earthquake_00000021_pre_disaster.png,mexico-earthquake_00000021_post_disaster.png,603,338,643,374,1440
d311452c-3403-423c-a212-a25d3db4b012,no-damage,wind,hurricane-michael_00000150_pre_disaster.png,hurricane-michael_00000150_post_disaster.png,237,828,282,885,2565
560d9d2b-9621-4694-8950-6c2bf3fbb78d,no-damage,fire,socal-fire_00001251_pre_disaster.png,socal-fire_00001251_post_disaster.png,224,732,266,774,1764
15994f09-2b37-4cde-908c-3330c7406983,no-damage,fire,socal-fire_00000308_pre_disaster.png,socal-fire_00000308_post_disaster.png,515,684,543,739,1540
bfdd3ace-40a3-4032-a062-5decc8d5d354,no-damage,wind,hurricane-michael_00000119_pre_disaster.png,hurricane-michael_00000119_post_disaster.png,700,575,738,619,1672
c65283a3-a973-4377-b15b-90c684086c48,no-damage,earthquake,mexico-earthquake_00000037_pre_disaster.png,mexico-earthquake_00000037_post_disaster.png,508,267,563,318,2805
293e7ed9-c63f-41c1-96e5-a5a67c0bb8e0,no-damage,flooding,hurricane-harvey_00000379_pre_disaster.png,hurricane-harvey_00000379_post_disaster.png,868,765,912,797,1408
de993f4b-cd96-4e8a-8b27-5f922c6d4db2,no-damage,earthquake,mexico-earthquake_00000177_pre_disaster.png,mexico-earthquake_00000177_post_disaster.png,10,133,53,182,2107
24be5983-cc17-4be0-85d8-2880e635cd8e,no-damage,flooding,midwest-flooding_00000411_pre_disaster.png,midwest-flooding_00000411_post_disaster.png,0,814,47,870,2632
42122760-121d-4840-8747-7de245374a3e,no-damage,wind,hurricane-michael_00000496_pre_disaster.png,hurricane-michael_00000496_post_disaster.png,391,501,445,550,2646
2f5dfea5-266e-46fb-9f7f-1f0ea92bf6ff,no-damage,fire,socal-fire_00000668_pre_disaster.png,socal-fire_00000668_post_disaster.png,266,742,319,790,2544
4c3a5e4e-960e-4f68-b01f-7fbe4c517377,no-damage,fire,santa-rosa-wildfire_00000371_pre_disaster.png,santa-rosa-wildfire_00000371_post_disaster.png,85,370,124,407,1443
c6f9a647-a7c3-45fe-8808-d93d711326d7,no-damage,earthquake,mexico-earthquake_00000089_pre_disaster.png,mexico-earthquake_00000089_post_disaster.png,709,974,746,1013,1443
74c860f3-1837-4130-a9b5-3f579c13ade2,no-damage,fire,santa-rosa-wildfire_00000355_pre_disaster.png,santa-rosa-wildfire_00000355_post_disaster.png,762,106,816,167,3294
a01a81c3-cfc6-458c-80ae-28206f2ee389,no-damage,flooding,hurricane-harvey_00000367_pre_disaster.png,hurricane-harvey_00000367_post_disaster.png,271,0,307,30,1080
03880273-b259-4c0c-be23-2473cc2e7912,no-damage,fire,santa-rosa-wildfire_00000173_pre_disaster.png,santa-rosa-wildfire_00000173_post_disaster.png,369,568,411,611,1806
9c246f5b-87c8-4891-bc9f-afb7dcd9188c,no-damage,fire,santa-rosa-wildfire_00000179_pre_disaster.png,santa-rosa-wildfire_00000179_post_disaster.png,821,450,874,504,2862
e99224c4-de7d-49d4-84f0-570dc8dc1ba4,no-damage,earthquake,mexico-earthquake_00000120_pre_disaster.png,mexico-earthquake_00000120_post_disaster.png,845,288,927,380,7544
dfc6399b-6a83-4c5a-ba84-e1573a4bfaf9,no-damage,wind,hurricane-michael_00000268_pre_disaster.png,hurricane-michael_00000268_post_disaster.png,290,262,338,294,1536
426cc5ba-59b6-4c46-91df-24c6301c00b0,no-damage,earthquake,mexico-earthquake_00000104_pre_disaster.png,mexico-earthquake_00000104_post_disaster.png,613,809,646,848,1287
bec5502e-15e3-4ed8-89be-0faef3c149d1,no-damage,wind,hurricane-michael_00000540_pre_disaster.png,hurricane-michael_00000540_post_disaster.png,928,604,983,653,2695
75d8e215-679a-44e3-a1f8-68e06d7342dd,no-damage,flooding,hurricane-harvey_00000057_pre_disaster.png,hurricane-harvey_00000057_post_disaster.png,602,395,651,447,2548
a7651002-4f23-4486-a723-f406740a0612,no-damage,flooding,hurricane-harvey_00000302_pre_disaster.png,hurricane-harvey_00000302_post_disaster.png,160,662,223,723,3843
34ab6104-fdeb-4f9b-8485-c8bf7d35d6c2,no-damage,flooding,hurricane-florence_00000003_pre_disaster.png,hurricane-florence_00000003_post_disaster.png,895,240,952,298,3306
0083195d-c738-4912-aee3-5e8683c81f35,no-damage,tsunami,palu-tsunami_00000024_pre_disaster.png,palu-tsunami_00000024_post_disaster.png,444,237,486,262,1050
f9ecd519-d798-49d7-a82d-e370374cb1ac,no-damage,flooding,hurricane-harvey_00000158_pre_disaster.png,hurricane-harvey_00000158_post_disaster.png,699,696,741,736,1680
875770e4-541e-4489-8d42-65511a35702a,no-damage,flooding,hurricane-harvey_00000418_pre_disaster.png,hurricane-harvey_00000418_post_disaster.png,319,28,422,107,8137
c0a47c62-bca7-45b2-9018-c13a0c1b89eb,no-damage,flooding,midwest-flooding_00000345_pre_disaster.png,midwest-flooding_00000345_post_disaster.png,98,522,135,573,1887
4baa83a8-44e9-4607-81f4-ac5a48bf5c5d,no-damage,fire,socal-fire_00001105_pre_disaster.png,socal-fire_00001105_post_disaster.png,549,835,582,878,1419
8923c1be-e1d2-4ed6-9dd5-e889aa99a03a,no-damage,fire,santa-rosa-wildfire_00000374_pre_disaster.png,santa-rosa-wildfire_00000374_post_disaster.png,651,157,699,211,2592
2007e832-800d-43a4-8ca4-fe20f91e7718,no-damage,earthquake,mexico-earthquake_00000144_pre_disaster.png,mexico-earthquake_00000144_post_disaster.png,700,582,823,823,29643
3ec3f3dd-0715-4028-99ab-e064ba81f114,no-damage,fire,socal-fire_00001054_pre_disaster.png,socal-fire_00001054_post_disaster.png,928,855,974,916,2806
54ca009a-566b-41a8-93e3-0ed874bf5088,no-damage,wind,hurricane-michael_00000189_pre_disaster.png,hurricane-michael_00000189_post_disaster.png,880,371,921,417,1886
a30e7e05-edfa-4f85-a51c-1242f2a294a3,no-damage,earthquake,mexico-earthquake_00000089_pre_disaster.png,mexico-earthquake_00000089_post_disaster.png,210,186,285,261,5625
7d8e2ab3-083f-4ecb-8cd2-309f2442af69,no-damage,tsunami,palu-tsunami_00000068_pre_disaster.png,palu-tsunami_00000068_post_disaster.png,146,675,168,722,1034
c1f70592-c483-4fdb-8271-00d467de1282,no-damage,flooding,hurricane-florence_00000346_pre_disaster.png,hurricane-florence_00000346_post_disaster.png,874,62,900,113,1326
6e3098e6-bcac-42f7-81a6-0cb56b54c3d3,no-damage,earthquake,mexico-earthquake_00000074_pre_disaster.png,mexico-earthquake_00000074_post_disaster.png,343,369,392,418,2401
1d50bdb0-dc4c-4220-ad88-c80bc471ed35,no-damage,earthquake,mexico-earthquake_00000102_pre_disaster.png,mexico-earthquake_00000102_post_disaster.png,528,834,601,937,7519
8e75ba0e-ace1-4fed-a8cc-dc2cfc527513,no-damage,flooding,midwest-flooding_00000031_pre_disaster.png,midwest-flooding_00000031_post_disaster.png,295,350,345,383,1650
259872d4-fa4a-405c-b708-5364214e21ef,no-damage,tsunami,palu-tsunami_00000068_pre_disaster.png,palu-tsunami_00000068_post_disaster.png,114,10,144,45,1050
205706e7-a0e9-414e-9b38-eaf5d85ad7f8,no-damage,fire,socal-fire_00001244_pre_disaster.png,socal-fire_00001244_post_disaster.png,815,985,858,1022,1591
2072edbf-db17-471a-812d-b5477c8defe6,no-damage,flooding,hurricane-harvey_00000242_pre_disaster.png,hurricane-harvey_00000242_post_disaster.png,811,74,868,106,1824
b9fed34f-0913-4765-ab4a-cc1f7a75aa3e,no-damage,flooding,midwest-flooding_00000060_pre_disaster.png,midwest-flooding_00000060_post_disaster.png,0,52,52,101,2548
b5d8a765-63eb-4f90-a870-55ed061f46ff,no-damage,earthquake,mexico-earthquake_00000083_pre_disaster.png,mexico-earthquake_00000083_post_disaster.png,756,632,791,676,1540
be206ea1-8bb8-4308-9ca6-c183653fac9d,no-damage,earthquake,mexico-earthquake_00000003_pre_disaster.png,mexico-earthquake_00000003_post_disaster.png,253,731,289,778,1692
628c9462-ad33-4d5f-8ed5-b23a8944e33e,no-damage,earthquake,mexico-earthquake_00000120_pre_disaster.png,mexico-earthquake_00000120_post_disaster.png,244,221,283,287,2574
eeb3c86b-2fcb-49ad-8e7e-44f4151f9100,no-damage,fire,santa-rosa-wildfire_00000175_pre_disaster.png,santa-rosa-wildfire_00000175_post_disaster.png,120,885,157,923,1406
d585d5b5-f773-471e-a597-4c887a80d012,no-damage,wind,hurricane-matthew_00000080_pre_disaster.png,hurricane-matthew_00000080_post_disaster.png,574,378,629,426,2640
231b994b-04af-4dea-9784-2de49e71c474,no-damage,flooding,midwest-flooding_00000233_pre_disaster.png,midwest-flooding_00000233_post_disaster.png,715,108,754,140,1248
ec06d868-a50e-4d2e-bfdc-1d3c3369c8ac,no-damage,earthquake,mexico-earthquake_00000039_pre_disaster.png,mexico-earthquake_00000039_post_disaster.png,22,656,95,742,6278
74fd9098-3995-442c-be58-60bfcec072e3,no-damage,tsunami,palu-tsunami_00000178_pre_disaster.png,palu-tsunami_00000178_post_disaster.png,419,655,457,683,1064
c0afad0f-813b-4ace-b837-67d3f73cf21c,no-damage,flooding,midwest-flooding_00000018_pre_disaster.png,midwest-flooding_00000018_post_disaster.png,69,798,121,847,2548
f068e178-93ab-454c-995d-5895cb25975f,no-damage,flooding,hurricane-florence_00000212_pre_disaster.png,hurricane-florence_00000212_post_disaster.png,778,806,828,836,1500
983312e8-8e9d-42ff-9674-5447bd1d7d3c,no-damage,earthquake,mexico-earthquake_00000118_pre_disaster.png,mexico-earthquake_00000118_post_disaster.png,684,567,740,667,5600
f2268726-8d44-4e24-8288-1159ae40d33d,no-damage,earthquake,mexico-earthquake_00000002_pre_disaster.png,mexico-earthquake_00000002_post_disaster.png,923,117,964,163,1886
811bf6ef-ac1b-445d-b8f5-edd3722a5b29,no-damage,fire,santa-rosa-wildfire_00000216_pre_disaster.png,santa-rosa-wildfire_00000216_post_disaster.png,208,626,242,664,1292
aa2c461c-aeef-4d64-9ab3-e006c53553c3,no-damage,tsunami,palu-tsunami_00000115_pre_disaster.png,palu-tsunami_00000115_post_disaster.png,572,446,634,516,4340
7ffaeeac-bd5f-43b5-b0d1-e1b87df47bc8,no-damage,flooding,midwest-flooding_00000025_pre_disaster.png,midwest-flooding_00000025_post_disaster.png,34,13,71,44,1147
fedceb94-52f5-4b00-bc2b-7bed926f0199,no-damage,earthquake,mexico-earthquake_00000098_pre_disaster.png,mexico-earthquake_00000098_post_disaster.png,167,0,293,97,12222
cdee3a73-b1e6-4e4b-a6e0-d0331c14e9b9,no-damage,earthquake,mexico-earthquake_00000024_pre_disaster.png,mexico-earthquake_00000024_post_disaster.png,938,854,1022,904,4200
541e544a-8ae4-49cd-b639-3053d4965efe,no-damage,flooding,hurricane-harvey_00000389_pre_disaster.png,hurricane-harvey_00000389_post_disaster.png,273,409,349,480,5396
7149f5d2-d44f-4762-a9fd-979f71cbcac7,no-damage,earthquake,mexico-earthquake_00000074_pre_disaster.png,mexico-earthquake_00000074_post_disaster.png,517,958,608,1022,5824
5af80c0f-d326-4325-b936-09777cab6252,no-damage,fire,santa-rosa-wildfire_00000022_pre_disaster.png,santa-rosa-wildfire_00000022_post_disaster.png,30,721,60,774,1590
